cruise_id,year,brief_desc,haul_id,lat,lon,yrday0_local,day_local,month_local,time_local,length_day,temp_avg,sal_avg,sigma_t_avg,depth_w,depth_tow_max,common_name,sample,length,size_class,prot_total,RNA,DNA,growth,RNA_DNA,prot_predicted
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990981,4.02939,1,46.50,9.00,2.58,0.051,3.49,56.24
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990982,4.21161,2,51.19,8.98,2.90,0.033,3.10,62.85
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990983,4.9526,2,82.88,14.76,3.64,0.077,4.05,78.15
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990984,4.54421,2,63.38,10.52,3.38,0.034,3.11,72.77
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990985,3.93629,2,68.44,12.36,3.21,0.067,3.85,69.26
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990986,5.04991,2,58.13,9.38,2.66,0.053,3.53,57.89
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990987,4.29549,2,63.00,11.00,3.90,0.021,2.82,83.52
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990988,3.9882,2,63.94,12.56,2.99,0.083,4.20,64.71
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990989,4.43328,2,66.00,11.26,3.72,0.030,3.03,79.80
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990990,3.81868,2,53.81,8.80,2.14,0.079,4.11,47.14
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990991,4.45638,1,20.63,2.78,1.18,0.000,2.36,27.30
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990992,4.66384,2,79.88,13.06,4.04,0.040,3.23,86.42
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990993,5.58579,2,110.25,18.58,5.22,0.054,3.56,110.81
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990994,3.33379,1,31.69,4.68,1.76,0.014,2.66,39.29
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990995,4.6666,2,65.81,12.14,3.17,0.066,3.83,68.43
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990996,4.70028,2,56.25,10.94,2.98,0.059,3.67,64.51
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990997,3.84892,1,33.19,5.32,1.69,0.036,3.15,37.84
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990998,5.05085,2,87.38,15.74,4.12,0.066,3.82,88.07
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,990999,4.06882,1,31.31,5.12,1.64,0.035,3.12,36.81
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991000,3.68487,1,37.50,6.12,1.64,0.062,3.73,36.81
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991001,3.66825,1,34.31,5.87,1.72,0.048,3.41,38.46
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991002,3.70642,1,20.63,2.72,0.66,0.080,4.12,16.55
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991003,3.85509,1,47.25,6.75,2.28,0.027,2.96,50.04
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991004,3.81562,1,47.44,8.62,2.22,0.069,3.88,48.80
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991005,3.69984,1,38.81,6.27,2.00,0.035,3.14,44.25
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991006,3.28199,1,38.63,6.64,2.28,0.025,2.91,50.04
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991007,3.60092,1,40.31,8.36,2.21,0.064,3.78,48.59
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991008,3.71974,1,37.31,6.05,1.80,0.045,3.36,40.12
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991010,3.90861,1,37.13,6.18,1.79,0.049,3.45,39.91
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991032,4.56315,1,42.00,7.59,1.88,0.076,4.04,41.77
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991033,4.32545,1,47.06,9.32,2.60,0.055,3.58,56.65
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991034,3.74571,1,36.94,6.09,1.79,0.047,3.40,39.91
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991035,3.82151,1,36.94,6.03,1.81,0.044,3.33,40.32
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991036,4.93957,2,112.50,17.50,4.08,0.087,4.29,87.24
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991037,5.23599,2,118.13,19.84,5.60,0.054,3.54,118.66
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991038,4.0251,2,60.75,11.78,2.90,0.077,4.06,62.85
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991039,4.46465,2,82.88,15.48,3.64,0.085,4.25,78.15
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991040,3.69367,2,50.25,9.91,2.33,0.085,4.25,51.07
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991041,3.29063,1,39.56,6.49,1.97,0.042,3.29,43.63
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991042,3.77091,1,29.44,4.72,1.30,0.058,3.63,29.78
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991043,3.61553,1,34.13,4.76,1.61,0.027,2.96,36.19
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991044,3.19461,1,33.38,5.42,1.53,0.054,3.55,34.54
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991045,4.11335,1,47.63,8.25,2.02,0.078,4.08,44.66
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991046,3.81684,1,43.13,7.39,2.25,0.042,3.28,49.42
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991047,4.06669,2,57.38,11.04,3.04,0.058,3.63,65.75
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991048,3.84161,2,92.25,15.64,3.96,0.072,3.95,84.76
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991049,6.15777,3,198.00,27.12,7.24,0.063,3.75,152.56
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991050,4.34367,1,41.25,7.03,1.66,0.085,4.23,37.22
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991051,4.12885,2,70.88,12.96,3.54,0.059,3.66,76.08
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991052,4.48001,2,68.63,12.80,3.66,0.052,3.50,78.56
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991053,5.09521,2,84.00,14.26,3.44,0.081,4.15,74.01
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991054,4.12168,2,56.63,10.60,2.83,0.063,3.75,61.41
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,Atlantic_cod,991055,3.81333,1,39.19,6.51,1.75,0.061,3.72,39.08
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991011,4.52664,2,50.63,7.50,2.38,0.036,3.15,44.40
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991012,3.98961,1,31.13,5.43,1.52,0.055,3.57,27.20
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991013,3.0577,1,15.56,2.25,0.81,0.019,2.78,12.99
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991014,4.05253,2,55.50,11.02,3.01,0.059,3.66,57.01
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991015,3.95842,2,74.25,11.42,3.08,0.061,3.71,58.41
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991016,4.60831,2,75.38,11.28,3.44,0.042,3.28,65.61
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991017,4.79335,2,73.50,10.72,3.20,0.045,3.35,60.81
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991018,4.61861,1,47.25,8.22,2.08,0.072,3.95,38.40
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991019,4.49781,2,63.00,10.42,2.64,0.072,3.95,49.61
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991020,5.07,1,42.75,5.28,1.64,0.039,3.22,29.60
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991021,3.96141,1,39.38,7.08,2.09,0.047,3.39,38.60
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991022,3.25947,1,28.88,3.76,1.32,0.022,2.85,23.19
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991023,3.56959,1,45.56,7.66,2.20,0.051,3.48,40.80
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991024,4.25188,1,19.88,1.95,0.73,0.014,2.67,11.39
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991025,3.10823,1,24.94,4.27,1.41,0.030,3.03,24.99
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991026,2.85155,1,24.56,3.62,1.39,0.011,2.60,24.59
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991027,2.86506,1,19.88,3.79,0.94,0.076,4.03,15.59
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991028,3.13537,1,34.13,4.57,1.51,0.030,3.03,27.00
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991029,4.26447,2,60.00,11.99,3.61,0.044,3.32,69.02
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991030,4.47507,2,74.25,13.96,3.58,0.070,3.90,68.42
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991031,4.23169,2,53.81,10.81,2.80,0.068,3.86,52.81
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991056,4.38049,2,51.19,9.14,2.58,0.054,3.54,48.41
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991057,3.98314,2,51.56,9.96,2.65,0.063,3.76,49.81
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991058,3.77437,1,34.69,6.12,1.86,0.042,3.29,34.00
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991059,3.687,1,40.13,5.63,1.80,0.035,3.13,32.80
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991060,3.46813,1,39.19,6.11,1.86,0.042,3.28,34.00
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991061,4.5407,2,66.00,12.15,3.02,0.075,4.02,57.21
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991062,3.93431,2,58.50,9.89,2.43,0.077,4.07,45.40
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991063,4.60639,2,65.25,10.28,3.24,0.037,3.17,61.61
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991064,3.57315,1,43.31,7.48,2.27,0.042,3.30,42.20
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991065,2.98564,1,29.06,4.14,1.46,0.022,2.84,25.99
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991066,4.06378,1,42.94,7.39,1.92,0.067,3.85,35.20
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991067,3.80721,1,39.94,8.08,1.90,0.085,4.25,34.80
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991068,3.39494,1,41.81,6.54,2.07,0.036,3.16,38.20
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991069,4.20818,1,48.38,9.84,2.55,0.068,3.86,47.81
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991070,3.95454,1,37.88,6.77,1.89,0.055,3.58,34.60
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991071,3.64704,1,21.00,3.37,1.14,0.027,2.96,19.59
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991072,3.94913,1,46.69,8.37,2.56,0.041,3.27,48.01
OC301,1997,process,23,40.747,-67.908,95,6,4,1410,13.78,4.521,32.218,25.546,71,69.00,haddock,991073,3.76905,1,40.69,6.97,2.08,0.045,3.35,38.40
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991083,4.33208,2,89.63,14.98,5.08,0.028,2.95,107.91
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991084,4.88177,2,98.25,15.34,4.22,0.059,3.64,90.14
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991085,3.31637,1,35.63,5.99,1.90,0.037,3.15,42.18
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991086,3.6405,1,37.13,5.67,1.84,0.034,3.08,40.94
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991087,5.42983,2,108.75,19.26,5.60,0.050,3.44,118.66
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991088,4.14279,2,81.00,15.21,3.64,0.083,4.18,78.15
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991089,4.78889,2,75.38,14.76,3.48,0.086,4.24,74.84
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991090,6.03548,2,178.50,32.36,7.36,0.093,4.40,155.04
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991091,4.43466,2,69.38,11.66,3.24,0.057,3.60,69.88
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991092,3.5126,1,38.25,6.83,2.38,0.024,2.87,52.10
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991094,3.46812,1,17.81,2.33,0.52,0.097,4.48,13.66
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991095,3.307,1,33.75,4.74,2.12,-0.004,2.24,46.73
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991096,4.61894,2,76.50,12.54,3.70,0.048,3.39,79.39
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991097,4.80832,2,98.25,18.58,4.46,0.083,4.17,95.10
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991098,4.67066,2,64.31,12.09,2.58,0.106,4.69,56.24
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991099,3.83484,1,46.31,7.41,2.95,0.008,2.51,63.89
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991100,4.20093,2,54.38,9.64,3.03,0.038,3.18,65.54
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991101,4.58568,2,90.38,16.78,4.10,0.079,4.09,87.66
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991102,3.91597,1,40.13,6.13,1.88,0.042,3.26,41.77
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991103,4.39142,2,63.19,12.38,3.71,0.045,3.34,79.60
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991104,3.86969,2,51.38,9.04,2.39,0.065,3.78,52.31
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991105,3.81494,1,37.69,6.25,1.66,0.064,3.77,37.22
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991106,3.96795,1,44.06,8.11,2.57,0.037,3.16,56.03
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991107,3.96736,1,41.81,7.01,2.11,0.045,3.32,46.52
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991108,4.34142,2,84.38,14.63,3.66,0.075,4.00,78.56
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991109,5.21937,2,102.00,18.62,4.94,0.065,3.77,105.02
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991110,4.3255,2,81.75,13.28,3.60,0.061,3.69,77.32
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991111,5.24974,2,123.83,19.99,6.60,0.031,3.03,139.41
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,Atlantic_cod,991112,4.52337,2,73.13,12.58,2.85,0.094,4.41,61.82
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991074,4.06817,1,37.69,6.31,1.95,0.041,3.24,35.80
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991075,4.14285,2,54.75,10.06,3.27,0.034,3.08,62.21
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991076,3.99794,1,40.50,6.40,2.08,0.034,3.08,38.40
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991077,4.22382,1,48.56,8.17,2.29,0.056,3.57,42.60
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991078,3.31321,1,29.81,4.26,1.35,0.037,3.15,23.79
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991079,3.95886,1,43.69,6.81,2.09,0.042,3.26,38.60
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991080,3.55948,1,32.63,4.49,1.71,0.013,2.63,31.00
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991081,4.56473,2,64.13,11.08,3.20,0.051,3.46,60.81
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991082,5.51908,2,55.50,8.63,2.48,0.052,3.48,46.40
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991093,4.41746,1,40.50,6.67,1.56,0.087,4.28,28.00
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991113,3.41955,1,24.00,3.59,1.25,0.024,2.87,21.79
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991114,4.20427,2,60.94,9.70,2.60,0.063,3.73,48.81
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991115,3.05441,1,28.88,4.06,1.46,0.020,2.78,25.99
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991116,4.77041,2,69.38,11.78,2.92,0.077,4.03,55.21
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991117,4.05818,2,59.06,10.63,2.95,0.057,3.60,55.81
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991118,3.38654,1,34.88,5.08,1.65,0.034,3.08,29.80
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991119,4.06373,2,56.81,9.85,2.82,0.052,3.49,53.21
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991120,4.54032,2,61.13,10.81,2.83,0.067,3.82,53.41
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991121,3.01188,1,39.38,5.84,1.71,0.049,3.42,31.00
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991122,3.99394,2,74.63,12.28,3.58,0.049,3.43,68.42
OC301,1997,process,24,40.667,-68.107,95,6,4,1554,13.78,4.623,32.246,25.558,85,81.00,haddock,991123,3.25887,1,29.25,4.16,1.57,0.014,2.65,28.20
OC301,1997,process,26,41.22,-67.162,95,6,4,2259,13.78,4.206,32.166,25.537,61,56.00,Atlantic_cod,991124,2.94723,1,27.00,4.03,1.26,0.035,3.20,28.95
OC301,1997,process,26,41.22,-67.162,95,6,4,2259,13.78,4.206,32.166,25.537,61,56.00,Atlantic_cod,991125,3.62246,1,25.31,3.54,0.97,0.056,3.65,22.96
OC301,1997,process,26,41.22,-67.162,95,6,4,2259,13.78,4.206,32.166,25.537,61,56.00,Atlantic_cod,991126,3.51066,1,27.38,4.17,1.35,0.030,3.09,30.81
OC301,1997,process,26,41.22,-67.162,95,6,4,2259,13.78,4.206,32.166,25.537,61,56.00,Atlantic_cod,991127,3.37326,1,26.81,4.21,1.23,0.045,3.42,28.33
OC301,1997,process,26,41.22,-67.162,95,6,4,2259,13.78,4.206,32.166,25.537,61,56.00,Atlantic_cod,991128,4.00776,2,60.94,11.95,3.06,0.067,3.91,66.16
OC301,1997,process,26,41.22,-67.162,95,6,4,2259,13.78,4.206,32.166,25.537,61,56.00,Atlantic_cod,991129,2.23413,1,30.38,4.92,1.41,0.048,3.49,32.05
OC301,1997,process,26,41.22,-67.162,95,6,4,2259,13.78,4.206,32.166,25.537,61,56.00,Atlantic_cod,991133,3.44316,1,15.94,2.26,0.96,-0.003,2.35,22.75
OC301,1997,process,26,41.22,-67.162,95,6,4,2259,13.78,4.206,32.166,25.537,61,56.00,Atlantic_cod,991134,3.14544,1,21.00,2.88,1.00,0.021,2.88,23.58
